date,time,room_temperature,heating_target,cooling_target,outside_temperature,experiment
2019/11/08, 12:00:00,81.3,75,80,35.8,2
2019/11/08, 12:15:00,82.1,75,80,36.3,2
2019/11/08, 12:30:00,81.5,75,80,36.7,2
2019/11/08, 12:45:00,81,75,80,36.8,2
2019/11/08, 13:00:00,81.4,75,80,37.1,2
2019/11/08, 13:15:00,80.5,75,80,37.1,2
2019/11/08, 13:30:00,79.7,75,80,37.1,2
2019/11/08, 13:45:00,79.4,75,80,37.1,2
2019/11/08, 14:00:00,79.8,75,80,37,2
2019/11/08, 14:15:00,81.1,75,80,37.2,2
2019/11/08, 14:30:00,81.6,75,80,37.5,2
2019/11/08, 14:45:00,81,75,80,37.6,2
2019/11/08, 15:00:00,79.6,75,80,37.6,2
2019/11/08, 15:15:00,77.8,75,80,37.2,2
2019/11/08, 15:30:00,76.6,75,80,37.1,2
2019/11/08, 15:45:00,76,75,80,36.9,2
2019/11/08, 16:00:00,75.9,75,80,36.7,2
2019/11/08, 16:15:00,75,75,80,36.8,2
2019/11/08, 16:30:00,74.9,75,80,36.5,2
2019/11/08, 16:45:00,75.4,75,80,36.4,2
2019/11/08, 17:00:00,75.9,75,80,36,2
2019/11/08, 17:15:00,75.5,75,80,35.8,2
2019/11/08, 17:30:00,75.2,75,80,35.1,2
2019/11/08, 17:45:00,75,75,80,34.9,2
2019/11/08, 18:00:00,74.9,75,80,34.5,2
2019/11/08, 18:15:00,74.9,75,80,34.1,2
2019/11/08, 18:30:00,75,75,80,33.9,2
2019/11/08, 18:45:00,75.1,75,80,33.9,2
2019/11/08, 19:00:00,75.1,75,80,34,2
2019/11/08, 19:15:00,75,75,80,33.9,2
2019/11/08, 19:30:00,74.9,75,80,33,2
2019/11/08, 19:45:00,74.9,75,80,32.6,2
2019/11/08, 20:00:00,75,75,80,32.6,2
2019/11/08, 20:15:00,75.1,75,80,32.5,2
2019/11/08, 20:30:00,75.1,75,80,32.3,2
2019/11/08, 20:45:00,75,75,80,32.4,2
2019/11/08, 21:00:00,74.9,75,80,32.5,2
2019/11/08, 21:15:00,75,75,80,32.3,2
2019/11/08, 21:30:00,75.1,75,80,32.4,2
2019/11/08, 21:45:00,75.1,75,80,33,2
2019/11/08, 22:00:00,74.9,75,80,33.2,2
2019/11/08, 22:15:00,74.8,75,80,32.9,2
2019/11/08, 22:30:00,75,75,80,32.7,2
2019/11/08, 22:45:00,75.1,75,80,32.5,2
2019/11/08, 23:00:00,74.8,75,80,32.5,2
2019/11/08, 23:15:00,74.9,75,80,32.7,2
2019/11/08, 23:30:00,75.3,75,80,32.8,2
2019/11/08, 23:45:00,74.1,75,80,33.2,2
2019/11/09, 00:00:00,73.4,75,80,32.8,2
2019/11/09, 00:15:00,74.1,75,80,32.7,2
2019/11/09, 00:30:00,74.9,75,80,33,2
2019/11/09, 00:45:00,75.2,75,80,33.2,2
2019/11/09, 01:00:00,75.1,75,80,33.2,2
2019/11/09, 01:15:00,75,75,80,33,2
2019/11/09, 01:30:00,75,75,80,33.2,2
2019/11/09, 01:45:00,75,75,80,33.3,2
2019/11/09, 02:00:00,74.9,75,80,33.1,2
2019/11/09, 02:15:00,75,75,80,33.3,2
2019/11/09, 02:30:00,75.2,75,80,33.3,2
2019/11/09, 02:45:00,75,75,80,33.3,2
2019/11/09, 03:00:00,74.9,75,80,33.8,2
2019/11/09, 03:15:00,74.9,75,80,33.9,2
2019/11/09, 03:30:00,74.9,75,80,34.2,2
2019/11/09, 03:45:00,74.9,75,80,34.4,2
2019/11/09, 04:00:00,75.1,75,80,34.5,2
2019/11/09, 04:15:00,75,75,80,34.7,2
2019/11/09, 04:30:00,75.1,75,80,34.6,2
2019/11/09, 04:45:00,75.1,75,80,34.5,2
2019/11/09, 05:00:00,75.1,75,80,34.5,2
2019/11/09, 05:15:00,75,75,80,34.8,2
2019/11/09, 05:30:00,75,75,80,34.6,2
2019/11/09, 05:45:00,74.9,75,80,34.8,2
2019/11/09, 06:00:00,74.9,75,80,34.7,2
2019/11/09, 06:15:00,75.7,75,80,34.6,2
2019/11/09, 06:30:00,76.4,75,80,33.8,2
2019/11/09, 06:45:00,75.4,75,80,33.5,2
2019/11/09, 07:00:00,74.9,75,80,33.4,2
2019/11/09, 07:15:00,75.1,75,80,33.5,2
2019/11/09, 07:30:00,74.9,75,80,33.8,2
2019/11/09, 07:45:00,73.7,75,80,34.4,2
2019/11/09, 08:00:00,73.3,75,80,35,2
2019/11/09, 08:15:00,74.5,75,80,35.6,2
2019/11/09, 08:30:00,75.2,75,80,36.4,2
2019/11/09, 08:45:00,76.1,75,80,37.2,2
2019/11/09, 09:00:00,77.5,75,80,38.2,2
2019/11/09, 09:15:00,78.9,75,80,39,2
2019/11/09, 09:30:00,79.9,75,80,40.2,2
2019/11/09, 09:45:00,81.4,75,80,41.2,2
2019/11/09, 10:00:00,82.1,75,80,41.4,2
2019/11/09, 10:15:00,81.9,75,80,42.3,2
2019/11/09, 10:30:00,80,75,80,43,2
2019/11/09, 10:45:00,77.4,75,80,43.9,2
2019/11/09, 11:00:00,77.6,75,80,44.6,2
2019/11/09, 11:15:00,79.4,75,80,45.6,2
2019/11/09, 11:30:00,80.6,75,80,46.3,2
2019/11/09, 11:45:00,81.6,75,80,47.2,2
2019/11/09, 12:00:00,82.2,75,80,48,2
2019/11/09, 12:15:00,81.9,75,80,48.4,2
2019/11/09, 12:30:00,80.4,75,80,48.6,2
2019/11/09, 12:45:00,80,75,80,49.1,2
2019/11/09, 13:00:00,79.5,75,80,49.7,2
2019/11/09, 13:15:00,79.7,75,80,50.1,2
2019/11/09, 13:30:00,79.2,75,80,50.6,2
2019/11/09, 13:45:00,79.4,75,80,51.3,2
2019/11/09, 14:00:00,78.8,75,80,51.2,2
2019/11/09, 14:15:00,78.4,75,80,51.5,2
2019/11/09, 14:30:00,78.9,75,80,52.2,2
2019/11/09, 14:45:00,79.6,75,80,52.7,2
2019/11/09, 15:00:00,79.6,75,80,52.8,2
2019/11/09, 15:15:00,78.5,75,80,52.8,2
2019/11/09, 15:30:00,77.5,75,80,52.7,2
2019/11/09, 15:45:00,76.2,75,80,52.6,2
2019/11/09, 16:00:00,75,75,80,52.3,2
2019/11/09, 16:15:00,74.6,75,80,52.1,2
2019/11/09, 16:30:00,75.2,75,80,51.8,2
2019/11/09, 16:45:00,75.8,75,80,51,2
2019/11/09, 17:00:00,75.7,75,80,50,2
2019/11/09, 17:15:00,75.4,75,80,48.8,2
2019/11/09, 17:30:00,75.3,75,80,47.8,2
2019/11/09, 17:45:00,75.1,75,80,47.3,2
2019/11/09, 18:00:00,75,75,80,47,2
2019/11/09, 18:15:00,74.9,75,80,46.8,2
2019/11/09, 18:30:00,75,75,80,46.8,2
2019/11/09, 18:45:00,74.8,75,80,46.9,2
2019/11/09, 19:00:00,74.9,75,80,46.9,2
2019/11/09, 19:15:00,75.1,75,80,47,2
2019/11/09, 19:30:00,75.1,75,80,46.9,2
2019/11/09, 19:45:00,75,75,80,47,2
2019/11/09, 20:00:00,74.8,75,80,47.3,2
2019/11/09, 20:15:00,74.8,75,80,47.5,2
2019/11/09, 20:30:00,74.9,75,80,47.4,2
2019/11/09, 20:45:00,75,75,80,47.2,2
2019/11/09, 21:00:00,75.1,75,80,47,2
2019/11/09, 21:15:00,74.9,75,80,46.4,2
2019/11/09, 21:30:00,75,75,80,46,2
2019/11/09, 21:45:00,75.2,75,80,45.4,2
2019/11/09, 22:00:00,75.2,75,80,45.3,2
2019/11/09, 22:15:00,74.9,75,80,45.3,2
2019/11/09, 22:30:00,74.8,75,80,45.2,2
2019/11/09, 22:45:00,75,75,80,44.9,2
2019/11/09, 23:00:00,75,75,80,44.8,2
2019/11/09, 23:15:00,74.9,75,80,44.9,2
2019/11/09, 23:30:00,75,75,80,44.5,2
2019/11/09, 23:45:00,75,75,80,44.3,2
2019/11/10, 00:00:00,74.2,75,80,44.2,2
2019/11/10, 00:15:00,74.2,75,80,44.2,2
2019/11/10, 00:30:00,74.6,75,80,44.6,2
2019/11/10, 00:45:00,74.9,75,80,45.3,2
2019/11/10, 01:00:00,75,75,80,45.7,2
2019/11/10, 01:15:00,75,75,80,45.9,2
2019/11/10, 01:30:00,75.1,75,80,46.3,2
2019/11/10, 01:45:00,75.2,75,80,46.2,2
2019/11/10, 02:00:00,75.2,75,80,46.2,2
2019/11/10, 02:15:00,75.1,75,80,46,2
2019/11/10, 02:30:00,75.1,75,80,45.4,2
2019/11/10, 02:45:00,75.1,75,80,44.7,2
2019/11/10, 03:00:00,75.1,75,80,44,2
2019/11/10, 03:15:00,74.9,75,80,43.5,2
2019/11/10, 03:30:00,74.8,75,80,43.3,2
2019/11/10, 03:45:00,74.8,75,80,43.1,2
2019/11/10, 04:00:00,74.9,75,80,42.6,2
2019/11/10, 04:15:00,75,75,80,42.5,2
2019/11/10, 04:30:00,75,75,80,42.2,2
2019/11/10, 04:45:00,75.2,75,80,41.4,2
2019/11/10, 05:00:00,75.1,75,80,41,2
2019/11/10, 05:15:00,74.9,75,80,41,2
2019/11/10, 05:30:00,75,75,80,41,2
2019/11/10, 05:45:00,75.1,75,80,41.2,2
2019/11/10, 06:00:00,75.1,75,80,41.1,2
2019/11/10, 06:15:00,75.8,75,80,40.9,2
2019/11/10, 06:30:00,76.2,75,80,41.1,2
2019/11/10, 06:45:00,75.3,75,80,41.1,2
2019/11/10, 07:00:00,74.9,75,80,41.2,2
2019/11/10, 07:15:00,75.1,75,80,41.6,2
2019/11/10, 07:30:00,74.8,75,80,41.9,2
2019/11/10, 07:45:00,74.5,75,80,42.4,2
2019/11/10, 08:00:00,73.6,75,80,43.2,2
2019/11/10, 08:15:00,74.6,75,80,44,2
2019/11/10, 08:30:00,75.4,75,80,44.7,2
2019/11/10, 08:45:00,77,75,80,46.2,2
2019/11/10, 09:00:00,78.8,75,80,47.8,2
2019/11/10, 09:15:00,80.4,75,80,49.2,2
2019/11/10, 09:30:00,81.8,75,80,50.4,2
2019/11/10, 09:45:00,82.9,75,80,51.7,2
2019/11/10, 10:00:00,81.4,75,80,52.8,2
2019/11/10, 10:15:00,81.1,75,80,54,2
2019/11/10, 10:30:00,80.7,75,80,55.2,2
2019/11/10, 10:45:00,79.9,75,80,55.4,2
2019/11/10, 11:00:00,79.6,75,80,55.5,2
2019/11/10, 11:15:00,80,75,80,56.4,2
2019/11/10, 11:30:00,79.6,75,80,57.1,2
2019/11/10, 11:45:00,79.5,75,80,57.2,2
2019/11/10, 12:00:00,81.3,75,80,58,2
2019/11/10, 12:15:00,80.4,75,80,58.4,2
2019/11/10, 12:30:00,79.6,75,80,58.5,2
2019/11/10, 12:45:00,79.8,75,80,58.8,2
2019/11/10, 13:00:00,79.8,75,80,58.8,2
2019/11/10, 13:15:00,79.6,75,80,58.6,2
2019/11/10, 13:30:00,79.3,75,80,58.6,2
2019/11/10, 13:45:00,79.4,75,80,59.1,2
2019/11/10, 14:00:00,79.8,75,80,58.9,2
2019/11/10, 14:15:00,79.6,75,80,58.8,2
2019/11/10, 14:30:00,79.1,75,80,59,2
2019/11/10, 14:45:00,79,75,80,58.4,2
2019/11/10, 15:00:00,79.5,75,80,58.7,2
2019/11/10, 15:15:00,79.6,75,80,58.5,2
2019/11/10, 15:30:00,78.2,75,80,58.2,2
2019/11/10, 15:45:00,77.6,75,80,57.7,2
2019/11/10, 16:00:00,77.1,75,80,57.5,2
2019/11/10, 16:15:00,76.4,75,80,57.1,2
2019/11/10, 16:30:00,75.8,75,80,56.5,2
2019/11/10, 16:45:00,75.7,75,80,55.5,2
2019/11/10, 17:00:00,75.7,75,80,55,2
2019/11/10, 17:15:00,75.5,75,80,54.7,2
2019/11/10, 17:30:00,75.4,75,80,54.2,2
2019/11/10, 17:45:00,74.8,75,80,53.1,2
2019/11/10, 18:00:00,74.4,75,80,51.8,2
2019/11/10, 18:15:00,74.7,75,80,50.9,2
2019/11/10, 18:30:00,75,75,80,49.7,2
2019/11/10, 18:45:00,75.2,75,80,48.4,2
2019/11/10, 19:00:00,75.3,75,80,47.7,2
2019/11/10, 19:15:00,75.1,75,80,47.2,2
2019/11/10, 19:30:00,74.8,75,80,46.7,2
2019/11/10, 19:45:00,74.9,75,80,46.3,2
2019/11/10, 20:00:00,75,75,80,46.2,2
2019/11/10, 20:15:00,75,75,80,45.9,2
2019/11/10, 20:30:00,75.2,75,80,45.6,2
2019/11/10, 20:45:00,75.1,75,80,45.4,2
2019/11/10, 21:00:00,74.8,75,80,45.2,2
2019/11/10, 21:15:00,75,75,80,44.9,2
2019/11/10, 21:30:00,74.9,75,80,44.9,2
2019/11/10, 21:45:00,75.3,75,80,44.7,2
2019/11/10, 22:00:00,75,75,80,44.4,2
2019/11/10, 22:15:00,74.4,75,80,44,2
2019/11/10, 22:30:00,74.9,75,80,43.8,2
2019/11/10, 22:45:00,75.7,75,80,43.8,2
2019/11/10, 23:00:00,75.5,75,80,44.4,2
2019/11/10, 23:15:00,75,75,80,44.8,2
2019/11/10, 23:30:00,74.9,75,80,45,2
2019/11/10, 23:45:00,75.1,75,80,45,2
2019/11/11, 00:00:00,74,75,80,45.1,2
2020/01/13, 00:15:00,70.4,68.599999999999994,72.400000000000006,38.799999999999997,3
2020/01/13, 08:15:00,75.1,71.599999999999994,76,42.2,3
2020/01/13, 16:15:00,73,71.5,75.900000000000006,42.1,3
2020/01/14, 00:15:00,70.6,68.599999999999994,72.400000000000006,39.799999999999997,3
2020/01/14, 08:15:00,75.1,71.599999999999994,76,45,3
2020/01/14, 16:15:00,73.1,71.5,75.900000000000006,44.3,3
2020/01/15, 00:15:00,70.4,68.599999999999994,72.400000000000006,42.7,3
2020/01/15, 08:15:00,74.8,71.599999999999994,76,48.3,3
2020/01/15, 16:15:00,73.7,71.5,75.900000000000006,43.1,3
2020/01/16, 00:15:00,71.3,68.599999999999994,72.400000000000006,30.1,3
2020/01/16, 08:15:00,75.7,71.599999999999994,76,28.3,3
2020/01/16, 16:15:00,74.4,71.5,75.900000000000006,28.2,3
2020/01/17, 00:15:00,71.1,68.599999999999994,72.400000000000006,27.7,3
2020/01/17, 08:15:00,73.5,71.599999999999994,76,32.4,3
2020/01/17, 16:15:00,73.2,71.5,75.900000000000006,34.799999999999997,3
2020/01/18, 00:15:00,70.2,68.599999999999994,72.400000000000006,38.299999999999997,3
2020/01/18, 08:15:00,73.7,71.599999999999994,76,39.700000000000003,3
2020/01/18, 16:15:00,74.3,71.5,75.900000000000006,23.7,3
2020/01/19, 00:15:00,70.3,68.599999999999994,72.400000000000006,12.7,3
2020/01/19, 08:15:00,73,71.599999999999994,76,15.5,3
2020/01/19, 16:15:00,73.7,71.5,75.900000000000006,18.7,3
2020/01/20, 00:15:00,70.6,68.599999999999994,72.400000000000006,20.2,3
2020/01/20, 08:15:00,74.3,71.599999999999994,76,28.4,3
2020/01/20, 16:15:00,72.5,71.5,75.900000000000006,29.7,3
2020/01/21, 00:15:00,69.6,68.599999999999994,72.400000000000006,25.7,3
2020/01/21, 08:15:00,75.5,71.599999999999994,76,32.299999999999997,3
2020/01/21, 16:15:00,73,71.5,75.900000000000006,31.9,3
2020/01/22, 00:15:00,70.6,68.599999999999994,72.400000000000006,28.8,3
2020/01/22, 08:15:00,74.3,71.599999999999994,76,35,3
2020/01/22, 16:15:00,73.1,71.5,75.900000000000006,37,3
2020/01/23, 00:15:00,70.3,68.599999999999994,72.400000000000006,36.700000000000003,3
2020/01/23, 08:15:00,72.8,71.599999999999994,76,39.6,3
2020/01/23, 16:15:00,73.6,71.5,75.900000000000006,41.8,3
2020/01/24, 00:15:00,70.3,68.599999999999994,72.400000000000006,42.6,3
2020/01/24, 08:15:00,73.4,71.599999999999994,76,42.7,3
2020/01/24, 16:15:00,73.9,71.5,75.900000000000006,40.5,3
2020/01/25, 00:15:00,71,68.599999999999994,72.400000000000006,37.4,3
2020/01/25, 08:15:00,73.6,71.599999999999994,76,36.700000000000003,3
2020/01/25, 16:15:00,73.9,71.5,75.900000000000006,37.200000000000003,3
2020/01/26, 00:15:00,70.9,68.599999999999994,72.400000000000006,36.5,3
2020/01/26, 08:15:00,76,71.599999999999994,76,39.5,3
2020/01/26, 16:15:00,73.6,71.5,75.900000000000006,39.5,3
2020/01/27, 00:15:00,70.9,68.599999999999994,72.400000000000006,35.700000000000003,3
2020/01/27, 08:15:00,73.4,71.599999999999994,76,36.200000000000003,3
2020/01/27, 16:15:00,74.1,71.5,75.900000000000006,36.4,3
2020/01/28, 00:15:00,70.6,68.599999999999994,72.400000000000006,36.6,3
2020/01/28, 08:15:00,73.1,71.599999999999994,76,37.4,3
2020/01/28, 16:15:00,73.9,71.5,75.900000000000006,38.299999999999997,3
2020/01/29, 00:15:00,70.8,68.599999999999994,72.400000000000006,37.4,3
2020/01/29, 08:15:00,73,71.599999999999994,76,39.6,3
2020/01/29, 16:15:00,73.7,71.5,75.900000000000006,40.1,3
2020/01/30, 00:15:00,70.5,68.7,72.400000000000006,39.5,3
2020/01/30, 08:15:00,74.8,71.599999999999994,76,42.4,3
2020/01/30, 16:15:00,73.7,71.5,75.900000000000006,42.3,3
2020/01/31, 00:15:00,70.4,68.7,72.400000000000006,40.1,3
2020/01/31, 08:15:00,74.3,71.599999999999994,76,42.4,3
2020/01/31, 16:15:00,73.3,71.5,75.900000000000006,44.5,3
2020/02/02, 00:15:00,70.6,68.7,72.400000000000006,40.6,3
2020/02/02, 08:15:00,76.2,71.599999999999994,76,54,3
2020/02/02, 16:15:00,73.5,71.5,75.900000000000006,52.8,3
2020/02/03, 00:15:00,70.2,68.7,72.400000000000006,46.3,3
2020/02/03, 08:15:00,76,71.599999999999994,76,57.1,3
2020/02/03, 16:15:00,73,71.5,75.900000000000006,59.5,3
2020/02/04, 00:15:00,70.3,68.7,72.400000000000006,47.5,3
2020/02/04, 08:15:00,72.9,71.599999999999994,76,42.9,3
2020/02/04, 16:15:00,74.2,71.5,75.900000000000006,37.799999999999997,3
